wallet,tx_count,small_transfer_count,avg_gas_used,avg_tx_value,wallet_age_days,contract_interaction_count,is_sybil
0x00000000000000000000000000000000000021f0,1135,888,39215.78621549875,0.0012130822513125626,1198,586,1
0x00000000000000000000000000000000000021f1,2735,135,31078.00648705492,0.002827268155177561,567,2209,1
0x00000000000000000000000000000000000021f2,2566,1728,41378.43793714366,0.011899155171320506,1605,2387,0
0x00000000000000000000000000000000000021f3,1185,313,30125.02237287198,0.010915709590928087,2156,666,0
0x00000000000000000000000000000000000021f4,569,418,40178.09726963099,0.0163490089506029,973,25,0
0x00000000000000000000000000000000000021f5,2385,138,43680.271391689974,0.003281942005031901,263,431,1
0x00000000000000000000000000000000000021f6,1130,607,47110.10110221891,0.08619416423998022,3485,297,0
0x00000000000000000000000000000000000021f7,4890,2772,37860.53700148374,0.010217333441064678,1129,3242,0
0x00000000000000000000000000000000000021f8,4922,1951,53250.08415040945,0.007849863725249451,2286,4061,0
0x00000000000000000000000000000000000021f9,2889,2718,51703.63990169653,0.023567285446341298,3123,2320,0
0x00000000000000000000000000000000000021fa,4385,2239,49267.078956884,0.062121749414876595,710,700,0
0x00000000000000000000000000000000000021fb,1634,585,62172.58905153088,0.02349815910353025,2776,1237,0
0x00000000000000000000000000000000000021fc,2619,2109,50068.41311315275,0.06525888932495894,1121,1485,0
0x00000000000000000000000000000000000021fd,4113,460,50627.60836830523,0.004791325092811722,2234,599,1
0x00000000000000000000000000000000000021fe,4635,295,44965.25441311453,0.037149546363956974,2049,664,0
0x00000000000000000000000000000000000021ff,3444,2421,44026.592511977564,0.0004728314900708053,588,2532,0
0x0000000000000000000000000000000000002200,4762,4578,37915.33947201277,0.005700311754072543,841,169,0
0x0000000000000000000000000000000000002201,4446,1932,51783.16877433109,0.008628187055659766,478,2679,0
0x0000000000000000000000000000000000002202,1819,1683,54377.551972091926,0.004241639162670327,1176,1048,1
0x0000000000000000000000000000000000002203,2322,533,46449.64824930851,0.047406576633775774,1192,106,0
0x0000000000000000000000000000000000002204,710,446,19906.1821198113,0.0259850675235379,2734,56,1
0x0000000000000000000000000000000000002205,4119,1067,37238.91183775509,0.040439324031471914,466,1092,0
0x0000000000000000000000000000000000002206,277,82,36798.22078258268,0.010755795728827663,1194,13,0
0x0000000000000000000000000000000000002207,1293,999,36098.02695621931,0.014131266853691236,2959,93,0
0x0000000000000000000000000000000000002208,3142,1909,23356.32130355427,0.022219765048163146,1909,1804,0
0x0000000000000000000000000000000000002209,3221,1125,51472.89972169712,0.0389776595558972,1824,2878,0
0x000000000000000000000000000000000000220a,2060,1078,41890.54170800803,0.014611339359957015,2969,602,1
0x000000000000000000000000000000000000220b,3895,1722,45380.62814606358,0.009877526988491248,345,1724,0
0x000000000000000000000000000000000000220c,4677,1301,45627.658485522334,0.03885638222120473,973,1786,0
0x000000000000000000000000000000000000220d,4310,806,43102.712686335144,0.04207411351611769,1425,2230,0
0x000000000000000000000000000000000000220e,1357,409,23873.43297700422,0.0061014534624472365,672,964,0
0x000000000000000000000000000000000000220f,2312,1514,35762.45208158562,0.032353262266091795,3274,364,0
0x0000000000000000000000000000000000002210,3332,112,43057.57972418772,0.0017275155283608182,2559,1669,0
0x0000000000000000000000000000000000002211,3667,715,31790.976214380986,0.023798072904498497,405,2726,0
0x0000000000000000000000000000000000002212,4055,1220,32595.23601494598,0.0049736442618618475,706,3488,0
0x0000000000000000000000000000000000002213,1711,1700,40984.55188873185,0.010859399094463984,1411,1707,0
0x0000000000000000000000000000000000002214,3187,2757,31689.506872879512,0.013280061634516447,33,1143,0
0x0000000000000000000000000000000000002215,1763,1720,40392.66699134982,0.02204806450670987,1162,479,0
0x0000000000000000000000000000000000002216,522,375,36180.19649857903,2.2572288229544138e-05,1054,419,0
0x0000000000000000000000000000000000002217,367,145,47430.61743519268,0.010965231365542836,1960,324,0
0x0000000000000000000000000000000000002218,4715,2516,26052.585576736885,0.016840309362927224,3447,1803,1
0x0000000000000000000000000000000000002219,1107,1106,42205.045132767424,0.0017042806369612627,2372,187,1
0x000000000000000000000000000000000000221a,896,583,51145.022515647666,0.032520518587090604,2118,71,0
0x000000000000000000000000000000000000221b,923,494,16525.835069539517,0.010711339209883567,1047,266,0
0x000000000000000000000000000000000000221c,5,1,21452.049593434673,0.024381538325757523,1268,2,0
0x000000000000000000000000000000000000221d,2432,1860,50520.07756806519,0.042111184658866964,1692,1944,0
0x000000000000000000000000000000000000221e,576,399,33957.66908320699,0.016422551282697987,563,182,0
0x000000000000000000000000000000000000221f,1055,214,48299.583318016754,0.030557662469671128,1895,926,0
0x0000000000000000000000000000000000002220,4328,1097,38850.52076613844,0.016479241372473367,2818,1222,0
0x0000000000000000000000000000000000002221,712,656,31712.519894310735,0.00874540066834771,1290,460,1
0x0000000000000000000000000000000000002222,2306,2276,22432.814320851157,0.011377131420714432,1777,1662,1
0x0000000000000000000000000000000000002223,1609,172,23486.451231845804,0.02192752462914933,191,1476,1
0x0000000000000000000000000000000000002224,1913,1771,26956.02983779335,0.016025942263492337,3474,1718,0
0x0000000000000000000000000000000000002225,1514,1368,52467.98397297304,0.04037186018458677,2626,1039,0
0x0000000000000000000000000000000000002226,4964,1791,31221.253963487106,0.01218808863352573,2313,2897,0
0x0000000000000000000000000000000000002227,2551,254,55328.39633954971,0.027631740634595496,3416,1132,0
0x0000000000000000000000000000000000002228,1342,766,42607.07290774513,0.0054948009451545555,1638,196,0
0x0000000000000000000000000000000000002229,4714,1635,50116.53670228961,0.027311707989995524,1131,1394,0
0x000000000000000000000000000000000000222a,1836,514,37675.92845263012,0.0030992866585881343,1081,1200,0
0x000000000000000000000000000000000000222b,1611,861,31234.746999890733,0.03706260634177805,83,82,0
0x000000000000000000000000000000000000222c,1936,522,31596.503901922333,0.013316750434049897,1633,823,0
0x000000000000000000000000000000000000222d,3682,1552,47964.04933323102,0.03328433691695895,1211,268,0
0x000000000000000000000000000000000000222e,1056,86,35594.220022270616,0.017262991268307225,282,767,1
0x000000000000000000000000000000000000222f,3864,580,46659.45062115291,0.03599464085281454,3455,1005,0
0x0000000000000000000000000000000000002230,1018,106,44649.968606017515,0.04140778368463941,3239,357,0
0x0000000000000000000000000000000000002231,651,627,24750.58148350446,0.021224451923967696,2066,145,1
0x0000000000000000000000000000000000002232,2516,889,29916.52098194962,0.02049238722869642,2827,54,0
0x0000000000000000000000000000000000002233,1518,355,27956.815415197758,0.012830391632033394,803,911,0
0x0000000000000000000000000000000000002234,1261,217,43693.93901568698,0.04309006587314316,1711,263,0
0x0000000000000000000000000000000000002235,3881,1500,54226.25740342574,0.020497292529050363,1095,3089,0
0x0000000000000000000000000000000000002236,432,283,36755.79185949094,0.0923326206454143,1933,379,0
0x0000000000000000000000000000000000002237,1943,1073,26092.075865713974,0.0051395531292598474,1016,584,1
0x0000000000000000000000000000000000002238,2153,291,48231.20025946473,0.0007502877662722528,141,1068,0
0x0000000000000000000000000000000000002239,3229,2272,35862.94364128327,0.014898009937254793,3174,917,0
0x000000000000000000000000000000000000223a,4009,3491,37495.93288878002,0.010726011003999388,2457,456,0
0x000000000000000000000000000000000000223b,84,16,49525.92306747066,0.03139596513593113,2436,61,1
0x000000000000000000000000000000000000223c,4533,2921,39114.18723612911,0.011498184972833983,2163,3219,0
0x000000000000000000000000000000000000223d,3547,2714,37914.59226252486,0.03770792726307882,1589,3450,0
0x000000000000000000000000000000000000223e,4107,3939,26246.142885613008,0.06881635252331299,2917,453,0
0x000000000000000000000000000000000000223f,3188,2327,68214.90261729508,0.0005020672815355432,228,1801,1
0x0000000000000000000000000000000000002240,286,127,46124.03257446505,0.003206832188429547,589,63,0
0x0000000000000000000000000000000000002241,978,916,40646.01307727139,0.015836004526482685,2184,641,1
0x0000000000000000000000000000000000002242,3735,212,31381.51314146889,0.012510997468249171,3153,850,0
0x0000000000000000000000000000000000002243,1961,1232,43091.264476948694,0.0006299541858269302,287,1872,0
0x0000000000000000000000000000000000002244,2237,2042,36660.333332415204,0.0002483951030431566,1874,1571,0
0x0000000000000000000000000000000000002245,2851,800,51092.4036792536,0.00885821945814606,1520,2222,0
0x0000000000000000000000000000000000002246,1083,405,29558.714594629055,0.08135989258958237,2957,715,0
0x0000000000000000000000000000000000002247,4876,707,45685.44057130348,0.006270453507494521,1283,2051,0
0x0000000000000000000000000000000000002248,511,4,41540.15834312797,0.04548083484826648,1924,318,0
0x0000000000000000000000000000000000002249,4681,1449,25056.637784390798,0.06108161139999151,3327,277,0
0x000000000000000000000000000000000000224a,3957,2377,14148.891402002231,0.056422203485258525,786,2970,0
0x000000000000000000000000000000000000224b,3349,30,57509.77886416484,0.021785427768624795,1091,550,0
0x000000000000000000000000000000000000224c,3009,266,25105.37826604059,0.010297287888512516,1866,1515,0
0x000000000000000000000000000000000000224d,389,223,50948.905097443276,0.01749892031429967,3449,356,0
0x000000000000000000000000000000000000224e,1916,1194,51942.39568907145,0.01641881176253297,767,116,1
0x000000000000000000000000000000000000224f,2766,867,29577.309136773765,0.0400003138532845,2404,1563,0
0x0000000000000000000000000000000000002250,3848,2780,44980.440164535255,0.032693047076919814,2563,3608,0
0x0000000000000000000000000000000000002251,4192,3632,30095.64412730671,0.007528189648109073,3024,1681,1
0x0000000000000000000000000000000000002252,465,98,44106.25659548188,0.0033081986985425,2048,297,1
0x0000000000000000000000000000000000002253,4397,3613,39443.28096309101,0.035472922129239554,1239,4125,0
0x0000000000000000000000000000000000002254,1464,1236,46976.22793358186,0.04222628778526719,2423,1120,0
0x0000000000000000000000000000000000002255,4963,85,50678.69208181433,0.0067368734235776365,2321,1981,0
0x0000000000000000000000000000000000002256,1933,5,54750.828328710995,0.03809342505373298,1113,500,1
0x0000000000000000000000000000000000002257,1450,1170,51227.46259723803,0.010514704057954936,1836,726,0
0x0000000000000000000000000000000000002258,3670,1528,31324.343330745505,0.006584298199268843,2031,713,0
0x0000000000000000000000000000000000002259,2648,242,52622.24212002133,0.10684377141699884,1000,1540,1
0x000000000000000000000000000000000000225a,2818,1269,44953.2997123798,0.010143111485758931,798,418,0
0x000000000000000000000000000000000000225b,2825,532,44058.651906757535,0.002854549670733274,257,1060,0
0x000000000000000000000000000000000000225c,3038,177,32073.197747049482,0.04130003204121875,3010,2307,0
0x000000000000000000000000000000000000225d,393,269,49605.002393591436,0.027601147684725467,2272,366,1
0x000000000000000000000000000000000000225e,2610,1101,46953.30015083359,0.009470497874741532,1425,1137,0
0x000000000000000000000000000000000000225f,3481,2032,46100.93911377563,0.009778038018514628,71,19,0
0x0000000000000000000000000000000000002260,607,92,48171.462968373016,0.0015066007100906663,687,494,0
0x0000000000000000000000000000000000002261,456,76,49638.89169773805,0.06984730414986616,2067,410,1
0x0000000000000000000000000000000000002262,327,122,37529.080100731095,0.04888253726301744,1411,138,0
0x0000000000000000000000000000000000002263,1738,220,41500.07142885539,0.020656360816968748,389,1477,0
0x0000000000000000000000000000000000002264,1866,1821,58622.74127696899,0.018580593048711777,2616,638,0
0x0000000000000000000000000000000000002265,418,415,51261.87665654568,0.006811481926620815,589,353,1
0x0000000000000000000000000000000000002266,2158,1866,30217.00735327717,0.00238845017106522,2206,1688,0
0x0000000000000000000000000000000000002267,4651,4577,39949.63187232093,0.016654943701325125,1121,3341,1
0x0000000000000000000000000000000000002268,3810,1740,51442.10151365233,0.026408715386185944,1445,513,0
0x0000000000000000000000000000000000002269,4929,438,39210.493123490814,0.025652815817000824,1408,1130,0
0x000000000000000000000000000000000000226a,3017,2979,30126.500684892697,0.006102604587741644,734,923,1
0x000000000000000000000000000000000000226b,2315,1945,31032.639517008247,0.009156557515750357,1905,2272,1
0x000000000000000000000000000000000000226c,4419,3627,45566.96103533499,0.012730125077238513,1834,1824,0
0x000000000000000000000000000000000000226d,2315,1812,36640.598908295564,0.007435255654598126,3463,546,1
0x000000000000000000000000000000000000226e,2316,1828,33331.37012514952,0.0004836581046528896,3338,265,0
0x000000000000000000000000000000000000226f,117,109,44473.28803355724,0.013552176495974073,2004,49,0
0x0000000000000000000000000000000000002270,4330,608,37758.72097759002,0.0009583454121264613,1340,217,0
0x0000000000000000000000000000000000002271,2532,112,45617.24753915587,0.018655709671086255,2296,160,0
0x0000000000000000000000000000000000002272,1025,98,54726.24682026792,0.010121424137855564,2568,222,0
0x0000000000000000000000000000000000002273,4616,87,46838.29153937107,0.02167681064783405,338,539,1
0x0000000000000000000000000000000000002274,90,57,58108.41068549492,0.010067835570747394,1087,57,0
0x0000000000000000000000000000000000002275,4460,2932,30240.87259328512,0.018338396106508895,145,2161,0
0x0000000000000000000000000000000000002276,595,478,41254.95649119732,0.015120922952933854,1964,159,0
0x0000000000000000000000000000000000002277,4283,3927,58378.30924336042,0.009368895164019177,1442,52,0
0x0000000000000000000000000000000000002278,2094,14,34245.56926589935,0.0060389906843415974,79,1665,0
0x0000000000000000000000000000000000002279,4442,3931,39032.651600449906,0.03353408556640376,2921,2898,0
0x000000000000000000000000000000000000227a,3987,3739,35998.66623497128,0.005060940175814801,641,2745,1
0x000000000000000000000000000000000000227b,685,317,52001.068239616776,0.005057257412638398,2982,191,0
0x000000000000000000000000000000000000227c,154,93,22911.127935349974,1.3193629701609287e-05,1920,18,0
0x000000000000000000000000000000000000227d,2520,140,23931.826479568605,0.0048442999917725086,2021,809,0
0x000000000000000000000000000000000000227e,703,169,38289.140427287035,0.0042805785247340255,3475,264,0
0x000000000000000000000000000000000000227f,1764,1602,20732.4946158751,0.012536390174944652,1469,534,1
0x0000000000000000000000000000000000002280,13,9,36750.96250517699,0.0004970041636272235,1875,2,1
0x0000000000000000000000000000000000002281,4510,1810,34950.09587389387,0.012905629424399684,2742,3592,0
0x0000000000000000000000000000000000002282,4536,3109,37363.17296705795,0.02410118887038753,652,2771,0
0x0000000000000000000000000000000000002283,134,78,40735.60937749162,0.0019639678169390347,235,29,0
0x0000000000000000000000000000000000002284,3257,405,25129.971536782556,0.015586132964599242,90,81,0
0x0000000000000000000000000000000000002285,3975,1344,41249.129841301336,0.02478624469176896,565,2719,1
0x0000000000000000000000000000000000002286,3111,898,44700.76424955092,0.014994205517715901,3380,1880,0
0x0000000000000000000000000000000000002287,2275,1215,53012.2998179375,0.00649801812824851,1081,2065,0
0x0000000000000000000000000000000000002288,3648,3620,29356.7783325103,0.025219605587312715,1548,1106,0
0x0000000000000000000000000000000000002289,4741,4174,52141.03052070449,0.01239248282179098,1079,2214,0
0x000000000000000000000000000000000000228a,1567,460,41645.04479902608,0.009532811671070568,1393,173,0
0x000000000000000000000000000000000000228b,3169,166,33517.8552674355,0.07047152871012653,2517,558,0
0x000000000000000000000000000000000000228c,4610,2461,19705.085926143325,0.03325093366321703,2619,2298,0
0x000000000000000000000000000000000000228d,2732,244,37539.0652136125,0.008208667779026978,1796,1948,0
0x000000000000000000000000000000000000228e,3171,368,36971.47756395899,0.013212857900819592,508,239,1
0x000000000000000000000000000000000000228f,4828,4496,46044.936563086456,0.016692055185335227,317,1686,0
0x0000000000000000000000000000000000002290,1478,224,25840.257854473006,0.02657670012485358,855,917,0
0x0000000000000000000000000000000000002291,4180,481,45754.03852412742,0.07691703866520917,301,2053,0
0x0000000000000000000000000000000000002292,3075,1760,51584.51943370188,0.028548561503947946,3489,2534,0
0x0000000000000000000000000000000000002293,2454,462,54197.481686648796,0.0036120339081102773,2031,2283,0
0x0000000000000000000000000000000000002294,3204,451,38086.50920916673,0.002251935776941424,1146,936,0
0x0000000000000000000000000000000000002295,571,140,44867.158259484495,0.018885351921195018,1984,304,0
0x0000000000000000000000000000000000002296,654,420,33348.7392784461,0.008005090623138027,1976,510,0
0x0000000000000000000000000000000000002297,3433,2145,51344.859395424515,0.015247980333336162,3229,1190,0
0x0000000000000000000000000000000000002298,2991,383,56320.644579717686,0.02673555219462779,329,1809,0
0x0000000000000000000000000000000000002299,762,728,52861.57022970956,0.009832628288202907,957,96,1
0x000000000000000000000000000000000000229a,2138,151,44590.589115810166,0.005022248148033513,2325,954,0
0x000000000000000000000000000000000000229b,3886,3781,46990.45584898904,0.010084143380523198,2356,523,0
0x000000000000000000000000000000000000229c,829,487,43321.29680293145,0.000131627071385924,130,765,0
0x000000000000000000000000000000000000229d,2041,674,29357.815358103253,0.018419925175165438,1565,1832,1
0x000000000000000000000000000000000000229e,1920,1109,39498.64701567931,0.048952961385318544,3396,771,1
0x000000000000000000000000000000000000229f,2673,784,50100.068037340636,0.06461439319841678,2677,1781,1
0x00000000000000000000000000000000000022a0,2052,495,44862.39833557805,0.00878715808883392,857,700,0
0x00000000000000000000000000000000000022a1,4705,4144,35244.35940758636,0.016209264036827594,3175,1023,1
0x00000000000000000000000000000000000022a2,4280,819,45142.60657683144,0.032196398737856693,3157,2042,1
0x00000000000000000000000000000000000022a3,4934,2971,49457.33657992974,0.026496731918979555,1167,2161,1
0x00000000000000000000000000000000000022a4,1456,1394,42063.29590527806,0.0035148387870811526,229,1385,1
0x00000000000000000000000000000000000022a5,4180,1907,29484.752997639196,0.01927211974285272,2345,464,1
0x00000000000000000000000000000000000022a6,2266,1257,38619.12456524593,0.008737399279172444,585,1273,0
0x00000000000000000000000000000000000022a7,1893,1556,36321.384220731656,0.0039806176170089705,248,1040,1
0x00000000000000000000000000000000000022a8,1825,1019,56423.61973992329,0.038289795712804935,2271,943,1
0x00000000000000000000000000000000000022a9,1203,643,54423.12215562494,0.009523899368094113,436,493,0
0x00000000000000000000000000000000000022aa,554,94,33010.698329810024,0.016595203119748735,3053,366,1
0x00000000000000000000000000000000000022ab,4645,3404,36688.01066527695,0.03325138456669664,2116,1335,0
0x00000000000000000000000000000000000022ac,4081,3256,25880.79591425758,0.009039586090330393,1224,3944,1
0x00000000000000000000000000000000000022ad,1892,1152,37169.71725569632,0.021685744394377485,1629,1598,0
0x00000000000000000000000000000000000022ae,1606,1279,37375.91869728317,0.05356657077735865,3233,876,0
0x00000000000000000000000000000000000022af,2600,2040,34156.37910126214,0.0491660057570267,1992,1161,1
0x00000000000000000000000000000000000022b0,1627,245,41952.24771509289,0.03562330623104481,3342,137,1
0x00000000000000000000000000000000000022b1,2569,1069,27805.30569044336,0.008040014072792078,3225,2549,0
0x00000000000000000000000000000000000022b2,4043,1408,39755.65383438001,0.001225310168350133,1647,454,1
0x00000000000000000000000000000000000022b3,4920,1072,41794.97703083056,0.006514572703775538,2778,520,0
0x00000000000000000000000000000000000022b4,4192,84,40587.153859869424,0.019484504463941985,3170,2492,0
0x00000000000000000000000000000000000022b5,4389,2813,34944.81682888813,0.034385262688892804,3378,569,0
0x00000000000000000000000000000000000022b6,309,17,42524.96891366929,0.05407600397006977,3175,153,0
0x00000000000000000000000000000000000022b7,507,172,50820.754914967096,0.004539156363174793,3247,286,0
0x00000000000000000000000000000000000022b8,989,526,35452.4603449031,0.02974522198078512,203,842,0
0x00000000000000000000000000000000000022b9,1463,1053,39428.75252142333,0.005698730910192596,96,487,0
0x00000000000000000000000000000000000022ba,2889,720,38025.50347308791,0.00665041860992746,2536,725,0
0x00000000000000000000000000000000000022bb,2424,893,50681.04998213349,0.002367042274293982,2557,2149,0
0x00000000000000000000000000000000000022bc,3265,430,49163.09106503459,0.029258717528261997,1035,2144,0
0x00000000000000000000000000000000000022bd,4237,1336,38706.7754757226,0.06252604199879987,227,1444,0
0x00000000000000000000000000000000000022be,2413,537,47447.88783364212,0.01140494076327497,2056,1193,1
0x00000000000000000000000000000000000022bf,4264,143,33206.08564950048,0.00015528390422609698,3324,1887,0
0x00000000000000000000000000000000000022c0,2013,1265,32772.938642972455,0.03133801295463048,164,819,0
0x00000000000000000000000000000000000022c1,2646,2597,27812.133768760967,0.01858263291604551,1353,405,0
0x00000000000000000000000000000000000022c2,35,2,38666.448326636804,0.0701556112668244,2435,16,0
0x00000000000000000000000000000000000022c3,3030,433,42537.60614868903,0.04019229394864432,2544,824,0
0x00000000000000000000000000000000000022c4,4664,597,30008.431924660938,0.013815108140582552,773,1729,0
0x00000000000000000000000000000000000022c5,1301,418,39884.49703136393,0.02106940777296367,452,24,0
0x00000000000000000000000000000000000022c6,2403,2159,41150.22837358473,0.009631972173456042,961,1789,1
0x00000000000000000000000000000000000022c7,3102,2637,27346.88558690504,0.005418419772811877,1340,1465,1
0x00000000000000000000000000000000000022c8,4431,2461,50306.922990973515,0.03528533155409475,2441,1470,1
0x00000000000000000000000000000000000022c9,3470,921,25862.477101130247,0.04702598845633652,2563,1664,0
0x00000000000000000000000000000000000022ca,3528,1031,42231.97956537756,0.011947237354379522,2265,1177,0
0x00000000000000000000000000000000000022cb,607,121,45178.02371883959,0.012828629244678426,934,103,0
0x00000000000000000000000000000000000022cc,4769,1715,35515.065604589836,0.008151665214044614,2723,4241,0
0x00000000000000000000000000000000000022cd,3706,2561,48433.66067296975,0.0034736098488065232,865,3106,0
0x00000000000000000000000000000000000022ce,2845,2381,29733.252537811095,0.01898482297940072,3103,2503,0
0x00000000000000000000000000000000000022cf,4214,1619,36807.99726499965,0.008484726105066474,2633,3652,1
0x00000000000000000000000000000000000022d0,496,349,36708.698974044964,0.03680003577598663,280,24,0
0x00000000000000000000000000000000000022d1,2166,368,32622.138206910116,0.0030407367299232733,224,723,0
0x00000000000000000000000000000000000022d2,1684,1319,31085.978956785948,2.872688594907893e-05,1088,518,1
0x00000000000000000000000000000000000022d3,170,37,53784.940610524995,0.08423725149600936,3158,107,0
0x00000000000000000000000000000000000022d4,3052,2760,39615.25337007394,0.013068761047406768,2859,2800,0
0x00000000000000000000000000000000000022d5,2374,587,32964.63244124208,0.0025368004601936385,1899,1292,0
0x00000000000000000000000000000000000022d6,2666,1241,48893.04095301674,0.026978006145490147,1418,105,0
0x00000000000000000000000000000000000022d7,1822,284,43632.54670475047,0.010894485183308692,555,876,1
0x00000000000000000000000000000000000022d8,3349,2886,43784.62414975151,0.024837672434214354,2550,465,0
0x00000000000000000000000000000000000022d9,3606,1335,47968.648303941896,0.07423557755098854,725,2765,0
0x00000000000000000000000000000000000022da,1947,89,52137.6826025055,0.011266761113037305,1836,109,1
0x00000000000000000000000000000000000022db,2640,986,38631.23372622432,0.007393239416844215,102,877,0
0x00000000000000000000000000000000000022dc,3990,3805,49502.007052250934,0.005207910726334644,2370,1243,1
0x00000000000000000000000000000000000022dd,4411,1430,50814.73170530264,0.03609007079518109,2628,1112,0
0x00000000000000000000000000000000000022de,159,48,48552.00852919559,0.006450354396553143,2567,70,1
0x00000000000000000000000000000000000022df,733,732,30953.532920804777,0.009851479379126716,2465,617,1
0x00000000000000000000000000000000000022e0,3068,1927,32313.436156167372,0.0037398805971047243,999,2354,0
0x00000000000000000000000000000000000022e1,4140,3302,38613.39405164207,0.0034366158424592925,1065,393,1
0x00000000000000000000000000000000000022e2,4856,1437,56592.964400681885,0.007986932353682722,529,4115,0
0x00000000000000000000000000000000000022e3,2542,2165,43690.39982126704,0.045061756365809905,1503,1682,0
0x00000000000000000000000000000000000022e4,3470,262,28512.786377908953,0.02043674833943326,1186,1016,0
0x00000000000000000000000000000000000022e5,1560,654,30679.204228323273,0.026734897045663973,263,1377,0
0x00000000000000000000000000000000000022e6,390,172,19095.11327893403,0.01764709644639575,714,233,1
0x00000000000000000000000000000000000022e7,3610,561,36130.12937051289,0.02282107368331211,2689,1442,1
0x00000000000000000000000000000000000022e8,4158,1918,31266.65506589022,0.0003058282122153191,2919,2822,0
0x00000000000000000000000000000000000022e9,3568,1453,41480.50652381946,0.00893356335271316,2880,1736,0
0x00000000000000000000000000000000000022ea,1324,515,51593.44911644286,0.0018514698206405834,2916,1146,0
0x00000000000000000000000000000000000022eb,2011,1425,45983.98228196772,0.022785714730663466,1466,328,0
0x00000000000000000000000000000000000022ec,3686,1926,39153.42519257129,0.01293765785371174,1583,46,0
0x00000000000000000000000000000000000022ed,4720,4118,56059.91552767354,0.06970730022147344,2553,1963,0
0x00000000000000000000000000000000000022ee,499,164,37805.45741188556,0.007083115863310609,721,144,0
0x00000000000000000000000000000000000022ef,4110,2291,30100.17894961474,0.032095331561642536,3105,2261,0
0x00000000000000000000000000000000000022f0,878,180,38754.636121695614,0.011532867977411727,2840,624,0
0x00000000000000000000000000000000000022f1,4556,631,38994.77888836219,0.0401801506045081,2861,130,0
0x00000000000000000000000000000000000022f2,1834,231,30921.058020125485,0.00781438576030846,3473,124,1
0x00000000000000000000000000000000000022f3,84,43,42871.75783527625,0.011082782237838207,2809,22,0
0x00000000000000000000000000000000000022f4,3233,3144,41275.279243366815,0.03070387772616025,2139,401,0
0x00000000000000000000000000000000000022f5,1532,26,35497.123961802856,0.0011468648604456596,1001,1218,1
0x00000000000000000000000000000000000022f6,2371,344,30758.1501128369,0.03457167164991909,464,839,1
0x00000000000000000000000000000000000022f7,3170,235,29956.394623352855,0.02664893187343858,2841,2299,0
0x00000000000000000000000000000000000022f8,892,760,28796.03442330996,0.03276781440196258,3206,244,0
0x00000000000000000000000000000000000022f9,1687,438,46503.23084028854,0.02607668526504639,2131,1404,0
0x00000000000000000000000000000000000022fa,2867,927,31864.66899493211,0.007846753229032047,518,2847,0
0x00000000000000000000000000000000000022fb,1111,377,41851.31276924457,0.006274229410289329,1416,969,0
0x00000000000000000000000000000000000022fc,3161,976,51280.628716570296,0.004113564895145646,193,1318,0
0x00000000000000000000000000000000000022fd,2360,2217,46682.482049227525,0.02039808051794293,1600,903,0
0x00000000000000000000000000000000000022fe,1147,756,42956.608957592965,0.005210704928464392,1867,326,0
0x00000000000000000000000000000000000022ff,4139,1589,21640.319344312677,0.006626412397408613,1268,3096,0
0x0000000000000000000000000000000000002300,260,197,47625.16580539526,0.04859506410927289,1618,117,1
0x0000000000000000000000000000000000002301,141,44,37579.365573052826,0.006608968818641029,1236,61,1
0x0000000000000000000000000000000000002302,1865,1420,40668.86560026784,0.008843073738490002,3461,1855,1
0x0000000000000000000000000000000000002303,2178,654,33734.86244002091,0.002403262456429873,1216,477,0
0x0000000000000000000000000000000000002304,976,297,30755.1162288673,0.0012117463634649384,2978,167,0
0x0000000000000000000000000000000000002305,65,64,37398.67583196227,0.00963925626507167,199,34,1
0x0000000000000000000000000000000000002306,962,280,48135.33875195401,0.015980910284324006,3262,775,0
0x0000000000000000000000000000000000002307,3415,2989,39571.91821778508,0.03448574989711163,3108,874,1
0x0000000000000000000000000000000000002308,3839,1279,34509.200057824266,0.02531926537193897,1536,2079,0
0x0000000000000000000000000000000000002309,93,9,37834.32660968368,0.06470891081689072,63,83,0
0x000000000000000000000000000000000000230a,3019,1367,23883.108133486778,0.01634349105380442,3323,31,0
0x000000000000000000000000000000000000230b,4819,3500,47778.25529023646,0.029217635384464053,1040,1485,1
0x000000000000000000000000000000000000230c,1313,95,35651.849475866155,0.010920342982042648,1511,782,1
0x000000000000000000000000000000000000230d,112,108,46971.4945802,0.005121211915001502,332,56,1
0x000000000000000000000000000000000000230e,255,228,35476.319153615346,0.001267183065388626,3439,1,1
0x000000000000000000000000000000000000230f,2277,1363,42989.606133869594,0.03951318461529303,147,1980,0
0x0000000000000000000000000000000000002310,340,149,33348.533937038475,0.002455826207127512,3452,60,0
0x0000000000000000000000000000000000002311,829,229,35982.23913337009,0.032253883893460567,304,714,0
0x0000000000000000000000000000000000002312,3251,256,32589.475145328306,0.015557402161171154,1672,3111,0
0x0000000000000000000000000000000000002313,1800,329,27830.033310650513,0.001740450627214819,988,479,0
0x0000000000000000000000000000000000002314,774,208,57040.84289125048,0.0033689282223846235,1033,363,0
0x0000000000000000000000000000000000002315,1638,212,46619.89997963945,0.0640874879686539,2047,1450,0
0x0000000000000000000000000000000000002316,521,18,39141.27056637551,0.021145533442016983,2638,101,0
0x0000000000000000000000000000000000002317,4693,3749,52930.30530853375,0.00767444447302563,420,2808,1
0x0000000000000000000000000000000000002318,4713,3931,44092.63249316941,0.005632101635880799,2404,629,1
